,ra,dec,z,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
1645,335.056111,-0.424369,0.2097,22.790613174438477,22.467573165893555,22.2968807220459,22.273767471313477,21.79945182800293,0.04560724273324013,0.043650563806295395,0.05596555396914482,0.10144655406475067,0.2652168869972229
1646,335.066143,-0.239459,0.8681,23.024986267089844,21.93794822692871,20.883819580078125,20.411624908447266,20.3782901763916,0.08147398382425308,0.04374576359987259,0.02428123541176319,0.028840498998761177,0.10059236735105515
1647,333.64378,-0.437766,0.5618,23.707128524780273,22.75586700439453,22.449129104614258,22.263456344604492,22.28679084777832,0.13857731223106384,0.07852908223867416,0.0896376296877861,0.1484723687171936,0.4793783128261566
1648,333.452001,-0.047014,0.4604,23.056190490722656,21.543582916259766,21.066415786743164,20.77634620666504,20.7197265625,0.08436629176139832,0.02650374546647072,0.026446109637618065,0.04138964042067528,0.1291293352842331
1649,335.066933,-0.23401,0.3169,21.860897064208984,20.317401885986328,19.837846755981445,19.537538528442383,19.51883888244629,0.031106844544410706,0.010111391544342041,0.009452697820961475,0.013090322725474834,0.05188528820872307
1650,333.456942,-0.045452,0.3452,23.285757064819336,22.423221588134766,22.10306739807129,21.62350845336914,21.629976272583008,0.09575238823890686,0.058603622019290924,0.06441502273082733,0.08601845800876617,0.2642088830471039
1651,334.129767,-0.182108,0.1229,20.164533615112305,19.339839935302734,18.980039596557617,18.752321243286133,18.67677116394043,0.007142612710595131,0.004113687202334404,0.004443626385182142,0.006902218796312809,0.02289622277021408
1652,334.541909,-0.346042,0.9566,23.346620559692383,22.619813919067383,21.658979415893555,21.253467559814453,21.87666130065918,0.12592390179634094,0.07370761781930923,0.04542617127299309,0.059585586190223694,0.3761759102344513
1653,335.215836,-0.444251,0.4228,23.615421295166016,22.33970069885254,21.99287986755371,21.96044158935547,21.687471389770508,0.10897380113601685,0.04332632198929787,0.046091482043266296,0.07608035951852798,0.26497557759284973
1654,333.860358,-0.445018,0.7049,22.859130859375,22.070276260375977,21.53172492980957,21.349214553833008,21.540485382080078,0.05974820256233215,0.03847259283065796,0.035830166190862656,0.05774029716849327,0.22627605497837067
1655,334.53999,-0.342806,0.6552,25.329345703125,23.212223052978516,22.207473754882812,21.779027938842773,21.44341468811035,0.6391889452934265,0.1097266674041748,0.06630898267030716,0.08421365916728973,0.23728452622890472
1656,334.979507,-0.230544,0.4704,21.830078125,20.942495346069336,20.671476364135742,20.370468139648438,20.36258888244629,0.024195222184062004,0.01426453236490488,0.01698889024555683,0.029051966965198517,0.09983430057764053
1657,333.895484,-0.429397,0.7553,23.520244598388672,22.180644989013672,21.27650260925293,20.9639892578125,21.1461181640625,0.09913834184408188,0.037237148731946945,0.024447550997138023,0.034123122692108154,0.14857783913612366
1658,334.546538,-0.332151,0.5268,21.661680221557617,20.68128776550293,20.38994598388672,20.175573348999023,20.07605743408203,0.02552904561161995,0.012676870450377464,0.014517296105623245,0.023471467196941376,0.07417085021734238
1659,334.141376,-0.118377,0.318,22.247642517089844,21.432331085205078,21.273582458496094,21.000673294067383,21.210384368896484,0.044373560696840286,0.028073323890566826,0.037559691816568375,0.04858656972646713,0.2569049000740051
1660,334.384477,-0.066636,0.4421,22.56666374206543,21.744815826416016,21.458465576171875,21.135650634765625,21.29929542541504,0.07256664335727692,0.044231753796339035,0.04998474940657616,0.08183141052722931,0.2979176342487335
1661,335.002139,-0.249071,0.2522,22.800186157226562,21.996992111206055,21.844593048095703,21.565637588500977,21.246299743652344,0.05593973025679588,0.03651962801814079,0.04535601660609245,0.06653788685798645,0.19012658298015594
1662,333.998572,-0.052582,0.7061,22.864099502563477,22.193071365356445,21.937118530273438,21.625797271728516,21.65637969970703,0.060830239206552505,0.042125437408685684,0.05033673718571663,0.07617124170064926,0.26302820444107056
1663,335.025116,-0.220948,0.5029,23.20212745666504,21.725629806518555,21.195127487182617,20.934776306152344,20.82858657836914,0.0736137107014656,0.027622539550065994,0.02420535497367382,0.03348086029291153,0.12110036611557007
1664,334.408357,-0.062551,0.4428,21.26704978942871,21.05132484436035,20.702978134155273,21.07278823852539,21.070507049560547,0.012604771181941032,0.01312345452606678,0.014145895838737488,0.04132731258869171,0.13836738467216492
1665,334.349916,-0.013442,1.0961,22.817075729370117,22.22432518005371,21.4926700592041,20.817665100097656,20.78845977783203,0.06699855625629425,0.049779728055000305,0.03815581277012825,0.0419488400220871,0.14948034286499023
1666,335.209821,-0.431716,0.5413,22.69223976135254,21.84996223449707,21.604995727539062,21.506643295288086,21.8331241607666,0.042434822767972946,0.025535931810736656,0.030041156336665154,0.04978889226913452,0.29581910371780396
1667,335.039825,-0.22682,0.5008,21.599037170410156,20.5915584564209,20.292747497558594,20.005115509033203,20.053956985473633,0.021610522642731667,0.012212290428578854,0.012773549184203148,0.019426114857196808,0.08290977776050568
1668,334.364854,-0.00832,0.9118,25.466930389404297,23.517488479614258,22.099021911621094,21.434999465942383,21.387990951538086,0.5759766101837158,0.11850187927484512,0.0481489896774292,0.051298435777425766,0.20186439156532288
1669,334.046518,-0.05942,0.3681,23.087974548339844,22.22471809387207,22.116182327270508,21.86545753479004,21.92922019958496,0.05718087777495384,0.03417316451668739,0.046929731965065,0.08075468242168427,0.2520937919616699
1670,335.04264,-0.220478,0.5143,24.058069229125977,22.395254135131836,21.808650970458984,21.409730911254883,21.137920379638672,0.16987094283103943,0.049872253090143204,0.04364727437496185,0.05651741474866867,0.16947966814041138
1671,334.952899,-0.511433,0.206,22.68180274963379,22.12275505065918,21.89934730529785,21.855079650878906,22.18783187866211,0.05831626057624817,0.043194498866796494,0.05325566977262497,0.08664952963590622,0.5008679628372192
1672,334.053077,-0.055448,0.2283,20.56546401977539,19.678380966186523,19.311471939086914,19.099830627441406,19.10267448425293,0.010009948164224625,0.0056835669092834,0.006115862634032965,0.009787172079086304,0.033647891134023666
1673,335.028941,-0.213674,0.4009,22.245281219482422,21.40839385986328,21.240724563598633,21.04450225830078,21.172914505004883,0.0420086570084095,0.023503368720412254,0.02845567837357521,0.04593600332736969,0.2122345119714737
1674,334.971622,-0.521416,0.7211,23.60968589782715,22.55052947998047,22.240232467651367,21.92867660522461,22.20448112487793,0.13765858113765717,0.07223757356405258,0.0844736248254776,0.10823815315961838,0.6166479587554932
1675,334.641273,-0.4044,0.7305,23.11155891418457,22.43083953857422,21.945955276489258,21.695598602294922,21.2963924407959,0.08066491037607193,0.05673821642994881,0.05597991496324539,0.0895824134349823,0.18269763886928558
1676,334.367442,-0.00165,1.0254,28.150402069091797,23.908170700073242,22.679819107055664,21.659013748168945,21.476425170898438,6.766770362854004,0.18156805634498596,0.08611824363470078,0.06605441123247147,0.21492677927017212
1677,334.403918,-0.044128,1.0459,23.431760787963867,21.999752044677734,20.90772819519043,20.12702178955078,19.95185089111328,0.1660325825214386,0.05351803079247475,0.029418673366308212,0.028343327343463898,0.08350031077861786
1678,335.019023,-0.231474,0.5537,23.33411979675293,21.724712371826172,21.19302749633789,20.86454963684082,20.5098876953125,0.09448795765638351,0.030630094930529594,0.028014693409204483,0.03956511989235878,0.10661981999874115
